assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,ropz,76561197991272318,ZywOo,76561198113666193,False,False,33.32062,4,126,0,True,head,False,False,0,0,False,12146,rain,76561197997351207,deagle,17293822569174138881,43901946676,,0
False,,,ZywOo,76561198113666193,False,False,22.397366,5,145,0,True,head,False,False,0,0,False,12264,frozen,76561198068422762,deagle,17293822569174138881,43901946676,,0
False,,,apEX,76561197989744167,False,False,23.268202,3,80,0,True,head,False,False,0,0,False,12451,karrigan,76561197989430253,fiveseven,17293822569127411715,15568192475,,0
False,,,broky,76561198201620490,False,False,12.867938,3,23,0,False,chest,False,False,0,0,False,13053,apEX,76561197989744167,galilar,17293822569102704653,0,,0
False,,,ZywOo,76561198113666193,False,False,19.262762,1,39,0,False,chest,False,False,0,0,False,13283,broky,76561198201620490,deagle,17293822569174138881,43901946676,,0
False,,,karrigan,76561197989430253,False,False,25.300043,0,150,0,True,head,False,False,0,0,False,18160,ropz,76561197991272318,deagle,17293822569165750273,23734905659,,0
False,,,karrigan,76561197989430253,False,False,8.212686,6,174,0,True,head,False,False,0,0,False,18282,apEX,76561197989744167,deagle,17293822569165750273,23734905659,,0
False,,,Twistzz,76561198016255205,False,False,18.445234,5,153,0,True,head,False,False,0,0,False,18472,mezii,76561197973140692,deagle,17293822569165750273,27555937730,,0
False,,,flameZ,76561197978835160,False,False,9.566646,18,57,0,True,head,False,False,0,0,False,18853,rain,76561197997351207,mp9,17293822569149562914,27512960954,,0
False,apEX,76561197989744167,flameZ,76561197978835160,False,False,11.415853,4,14,0,False,chest,False,False,0,0,False,19984,karrigan,76561197989430253,mp9,17293822569149562914,27512960954,,0
True,mezii,76561197973140692,flameZ,76561197978835160,False,False,2.8594904,17,83,0,True,head,False,False,0,0,False,28190,rain,76561197997351207,famas,17293822569184034826,42547175041,,0
